MAC,SSID,AuthMode,FirstSeen,Channel,RSSI,CurrentLatitude,CurrentLongitude,AltitudeMeters,AccuracyMeters,Type,ID
44:6e:e5:67:98:13,Partner-4G-s,[WPA2-PSK-CCMP][ESS],2017-11-02 08:23:26,5.0,-80.0,32.10667102,35.02376639,203.0,4.0,WIFI,model=LG-D855
42502_22811_5363999,GOLAN T,HSPA;il,2017-11-02 08:23:26,0.0,-73.0,32.10667102,35.02376639,203.0,4.0,GSM,model=LG-D855
a0:ab:1b:5b:7d:52,yomtob,[WPA2-PSK-CCMP][ESS],2017-11-02 08:23:28,8.0,-86.0,32.10644103,35.02427298,204.0,4.0,WIFI,model=LG-D855
42502_22811_5363999,GOLAN T,HSPA;il,2017-11-02 08:23:30,0.0,-73.0,32.10618794,35.02479483,206.0,4.0,GSM,model=LG-D855
dc:9f:db:50:76:f2,WI-FI- FUTURE 0599069018,[ESS],2017-11-02 08:23:32,4.0,-84.0,32.10591702,35.02530305,207.0,3.0,WIFI,model=LG-D855
00:27:22:48:25:99,WI-FI- FUTURE 0599069018 2,[ESS],2017-11-02 08:23:34,3.0,-81.0,32.10565777,35.02580532,207.0,3.0,WIFI,model=LG-D855
42502_22811_5363999,GOLAN T,HSPA;il,2017-11-02 08:23:34,0.0,-77.0,32.10565777,35.02580532,207.0,3.0,GSM,model=LG-D855
dc:9f:db:50:76:f2,WI-FI- FUTURE 0599069018,[ESS],2017-11-02 08:23:38,4.0,-84.0,32.10515002,35.02677882,209.0,4.0,WIFI,model=LG-D855
30:b5:c2:6a:99:f7,sh@h,[WPA-PSK-CCMP][WPA2-PSK-CCMP][ESS],2017-11-02 08:23:38,10.0,-89.0,32.10515002,35.02677882,209.0,4.0,WIFI,model=LG-D855
00:27:22:48:25:99,WI-FI- FUTURE 0599069018 2,[ESS],2017-11-02 08:23:40,3.0,-81.0,32.10489261,35.02725901,209.0,4.0,WIFI,model=LG-D855
42502_22811_5363999,GOLAN T,HSPA;il,2017-11-02 08:23:40,0.0,-77.0,32.10489261,35.02725901,209.0,4.0,GSM,model=LG-D855
30:b5:c2:6a:99:f7,sh@h,[WPA-PSK-CCMP][WPA2-PSK-CCMP][ESS],2017-11-02 08:23:44,10.0,-89.0,32.10440892,35.02821467,210.0,3.0,WIFI,model=LG-D855
42502_22811_5363999,GOLAN T,HSPA;il,2017-11-02 08:23:46,0.0,-77.0,32.10414604,35.02871785,211.0,3.0,GSM,model=LG-D855
00:27:22:48:25:99,WI-FI- FUTURE 0599069018 2,[ESS],2017-11-02 08:23:50,3.0,-83.0,32.10362007,35.029701,214.0,3.0,WIFI,model=LG-D855
42502_22811_5363999,GOLAN T,HSPA;il,2017-11-02 08:23:52,0.0,-77.0,32.10335811,35.030206,216.0,3.0,GSM,model=LG-D855
00:27:22:48:25:99,WI-FI- FUTURE 0599069018 2,[ESS],2017-11-02 08:23:54,3.0,-83.0,32.10308561,35.03072369,216.0,4.0,WIFI,model=LG-D855
42502_22811_5363999,GOLAN T,HSPA;il,2017-11-02 08:23:56,0.0,-77.0,32.10280894,35.03123579,217.0,4.0,GSM,model=LG-D855
00:27:22:48:25:99,WI-FI- FUTURE 0599069018 2,[ESS],2017-11-02 08:23:58,3.0,-83.0,32.10254078,35.03174773,218.0,3.0,WIFI,model=LG-D855
30:b5:c2:6a:99:f7,sh@h,[WPA-PSK-CCMP][WPA2-PSK-CCMP][ESS],2017-11-02 08:23:58,10.0,-88.0,32.10254078,35.03174773,218.0,3.0,WIFI,model=LG-D855
42502_22811_5363149,GOLAN T,HSPA;il,2017-11-02 08:23:58,0.0,-83.0,32.10254078,35.03174773,218.0,3.0,GSM,model=LG-D855
30:b5:c2:6a:99:f7,sh@h,[WPA-PSK-CCMP][WPA2-PSK-CCMP][ESS],2017-11-02 08:24:02,10.0,-88.0,32.102009,35.03278338,219.0,3.0,WIFI,model=LG-D855
dc:9f:db:50:76:f2,WI-FI- FUTURE 0599069018,[ESS],2017-11-02 08:24:02,4.0,-78.0,32.102009,35.03278338,219.0,3.0,WIFI,model=LG-D855
42502_22811_5363149,GOLAN T,HSPA;il,2017-11-02 08:24:02,0.0,-79.0,32.102009,35.03278338,219.0,3.0,GSM,model=LG-D855
30:b5:c2:6a:99:f7,sh@h,[WPA-PSK-CCMP][WPA2-PSK-CCMP][ESS],2017-11-02 08:24:06,10.0,-88.0,32.10148254,35.03383717,220.0,3.0,WIFI,model=LG-D855
dc:9f:db:50:76:f2,WI-FI- FUTURE 0599069018,[ESS],2017-11-02 08:24:06,4.0,-77.0,32.10148254,35.03383717,220.0,3.0,WIFI,model=LG-D855
42502_22811_5363149,GOLAN T,HSPA;il,2017-11-02 08:24:06,0.0,-79.0,32.10148254,35.03383717,220.0,3.0,GSM,model=LG-D855
dc:9f:db:50:76:f2,WI-FI- FUTURE 0599069018,[ESS],2017-11-02 08:24:10,4.0,-77.0,32.1009889,35.03489145,222.0,3.0,WIFI,model=LG-D855
42502_22811_5363149,GOLAN T,HSPA;il,2017-11-02 08:24:10,0.0,-79.0,32.1009889,35.03489145,222.0,3.0,GSM,model=LG-D855
dc:9f:db:50:76:f2,WI-FI- FUTURE 0599069018,[ESS],2017-11-02 08:24:14,4.0,-81.0,32.10060068,35.03597915,223.0,3.0,WIFI,model=LG-D855
42502_22811_5363149,GOLAN T,HSPA;il,2017-11-02 08:24:14,0.0,-87.0,32.10060068,35.03597915,223.0,3.0,GSM,model=LG-D855
42502_22811_5363148,GOLAN T,UNKNOWN;il,2017-11-02 08:24:16,0.0,-87.0,32.10047094,35.03652915,224.0,3.0,GSM,model=LG-D855
dc:9f:db:50:76:f2,WI-FI- FUTURE 0599069018,[ESS],2017-11-02 08:24:18,4.0,-81.0,32.10036052,35.03711224,227.0,3.0,WIFI,model=LG-D855
00:1a:dd:e3:c9:84,PEPWAVE_4BF2,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],2017-11-02 08:24:20,1.0,-80.0,32.10030651,35.03768801,226.0,3.0,WIFI,model=LG-D855
00:15:6d:93:e2:a4,WIFI-FUTURE 4,[ESS],2017-11-02 08:24:20,8.0,-64.0,32.10030651,35.03768801,226.0,3.0,WIFI,model=LG-D855
42502_22811_5363148,GOLAN T,UNKNOWN;il,2017-11-02 08:24:20,0.0,-87.0,32.10030651,35.03768801,226.0,3.0,GSM,model=LG-D855
dc:9f:db:50:76:f2,WI-FI- FUTURE 0599069018,[ESS],2017-11-02 08:24:22,4.0,-81.0,32.10027089,35.03828196,228.0,3.0,WIFI,model=LG-D855
00:1a:dd:e3:c9:84,PEPWAVE_4BF2,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],2017-11-02 08:24:24,1.0,-61.0,32.10025958,35.03887347,230.0,3.0,WIFI,model=LG-D855
00:15:6d:93:e2:a4,WIFI-FUTURE 4,[ESS],2017-11-02 08:24:24,8.0,-65.0,32.10025958,35.03887347,230.0,3.0,WIFI,model=LG-D855
f8:1a:67:c2:27:7a,WIFI-FUTURE ISMAEL,[WPA-PSK-CCMP][WPA2-PSK-CCMP][WPS][ESS],2017-11-02 08:24:24,11.0,-86.0,32.10025958,35.03887347,230.0,3.0,WIFI,model=LG-D855
30:b5:c2:97:d8:c2,,[WPA2-PSK-CCMP][WPS][ESS],2017-11-02 08:24:24,1.0,-88.0,32.10025958,35.03887347,230.0,3.0,WIFI,model=LG-D855
42502_22811_5363148,GOLAN T,UNKNOWN;il,2017-11-02 08:24:24,0.0,-87.0,32.10025958,35.03887347,230.0,3.0,GSM,model=LG-D855
00:1a:dd:e3:c9:84,PEPWAVE_4BF2,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],2017-11-02 08:24:28,1.0,-74.0,32.10038523,35.0400436,233.0,3.0,WIFI,model=LG-D855
00:15:6d:93:e2:a4,WIFI-FUTURE 4,[ESS],2017-11-02 08:24:28,8.0,-66.0,32.10038523,35.0400436,233.0,3.0,WIFI,model=LG-D855
f8:1a:67:c2:27:7a,WIFI-FUTURE ISMAEL,[WPA-PSK-CCMP][WPA2-PSK-CCMP][WPS][ESS],2017-11-02 08:24:28,11.0,-86.0,32.10038523,35.0400436,233.0,3.0,WIFI,model=LG-D855
30:b5:c2:97:d8:c2,,[WPA2-PSK-CCMP][WPS][ESS],2017-11-02 08:24:28,1.0,-83.0,32.10038523,35.0400436,233.0,3.0,WIFI,model=LG-D855
42502_22811_5363148,GOLAN T,UNKNOWN;il,2017-11-02 08:24:28,0.0,-73.0,32.10038523,35.0400436,233.0,3.0,GSM,model=LG-D855
00:18:25:16:a6:30,Coolnet-Hotspot,[ESS],2017-11-02 08:24:30,5.0,-74.0,32.10050271,35.04060137,233.0,4.0,WIFI,model=LG-D855
00:1a:dd:e3:c9:84,PEPWAVE_4BF2,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],2017-11-02 08:24:36,1.0,-74.0,32.10100962,35.04223527,242.0,4.0,WIFI,model=LG-D855
00:15:6d:93:e2:a4,WIFI-FUTURE 4,[ESS],2017-11-02 08:24:36,8.0,-66.0,32.10100962,35.04223527,242.0,4.0,WIFI,model=LG-D855
f8:1a:67:c2:27:7a,WIFI-FUTURE ISMAEL,[WPA-PSK-CCMP][WPA2-PSK-CCMP][WPS][ESS],2017-11-02 08:24:36,11.0,-86.0,32.10100962,35.04223527,242.0,4.0,WIFI,model=LG-D855
30:b5:c2:97:d8:c2,,[WPA2-PSK-CCMP][WPS][ESS],2017-11-02 08:24:36,1.0,-83.0,32.10100962,35.04223527,242.0,4.0,WIFI,model=LG-D855
00:18:25:16:a6:30,Coolnet-Hotspot,[ESS],2017-11-02 08:24:36,5.0,-74.0,32.10100962,35.04223527,242.0,4.0,WIFI,model=LG-D855
42502_22811_5363148,GOLAN T,UNKNOWN;il,2017-11-02 08:24:36,0.0,-73.0,32.10100962,35.04223527,242.0,4.0,GSM,model=LG-D855
00:1a:dd:e3:c9:84,PEPWAVE_4BF2,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],2017-11-02 08:24:40,1.0,-74.0,32.10137804,35.04326033,246.0,3.0,WIFI,model=LG-D855
00:15:6d:93:e2:a4,WIFI-FUTURE 4,[ESS],2017-11-02 08:24:40,8.0,-66.0,32.10137804,35.04326033,246.0,3.0,WIFI,model=LG-D855
30:b5:c2:97:d8:c2,,[WPA2-PSK-CCMP][WPS][ESS],2017-11-02 08:24:40,1.0,-83.0,32.10137804,35.04326033,246.0,3.0,WIFI,model=LG-D855
00:18:25:16:a6:30,Coolnet-Hotspot,[ESS],2017-11-02 08:24:40,5.0,-74.0,32.10137804,35.04326033,246.0,3.0,WIFI,model=LG-D855
42502_22811_5363148,GOLAN T,UNKNOWN;il,2017-11-02 08:24:40,0.0,-91.0,32.10137804,35.04326033,246.0,3.0,GSM,model=LG-D855
00:18:25:16:a6:30,Coolnet-Hotspot,[ESS],2017-11-02 08:24:44,5.0,-74.0,32.10176401,35.04430281,251.0,4.0,WIFI,model=LG-D855
42502_22811_5363148,GOLAN T,UNKNOWN;il,2017-11-02 08:24:44,0.0,-79.0,32.10176401,35.04430281,251.0,4.0,GSM,model=LG-D855
00:16:e3:f0:d8:c9,RTA1025W-F0D8C9,[ESS],2017-11-02 08:24:46,6.0,-88.0,32.10196138,35.04482356,254.0,3.0,WIFI,model=LG-D855
42502_22811_5363147,GOLAN T,HSPA;il,2017-11-02 08:24:46,0.0,-79.0,32.10196138,35.04482356,254.0,3.0,GSM,model=LG-D855
00:18:25:16:a6:30,Coolnet-Hotspot,[ESS],2017-11-02 08:24:48,5.0,-74.0,32.102126,35.04533847,256.0,3.0,WIFI,model=LG-D855
00:16:e3:f0:d8:c9,RTA1025W-F0D8C9,[ESS],2017-11-02 08:24:50,6.0,-88.0,32.10227134,35.04586837,258.0,4.0,WIFI,model=LG-D855
42502_22811_5363147,GOLAN T,HSPA;il,2017-11-02 08:24:50,0.0,-79.0,32.10227134,35.04586837,258.0,4.0,GSM,model=LG-D855
00:18:25:16:a6:30,Coolnet-Hotspot,[ESS],2017-11-02 08:24:53,5.0,-74.0,32.10241955,35.04667618,261.0,3.0,WIFI,model=LG-D855
08:97:58:33:76:08,NIPPON_8305,[WPA-PSK-CCMP][WPS][ESS],2017-11-02 08:24:53,2.0,-81.0,32.10241955,35.04667618,261.0,3.0,WIFI,model=LG-D855
00:24:d2:89:90:03,SIEMENS-899003,[WEP][ESS],2017-11-02 08:24:53,11.0,-74.0,32.10241955,35.04667618,261.0,3.0,WIFI,model=LG-D855
00:16:e3:f0:d8:c9,RTA1025W-F0D8C9,[ESS],2017-11-02 08:24:54,6.0,-88.0,32.10245211,35.04694411,262.0,3.0,WIFI,model=LG-D855
14:cc:20:84:df:9d, Ahmad & Tareq 0597314780 MOHAME,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][WPS][ESS],2017-11-02 08:24:54,11.0,-87.0,32.10245211,35.04694411,262.0,3.0,WIFI,model=LG-D855
42502_22811_5363147,GOLAN T,HSPA;il,2017-11-02 08:24:54,0.0,-75.0,32.10245211,35.04694411,262.0,3.0,GSM,model=LG-D855
08:97:58:33:76:08,NIPPON_8305,[WPA-PSK-CCMP][WPS][ESS],2017-11-02 08:24:59,2.0,-81.0,32.10253526,35.0482938,267.0,6.0,WIFI,model=LG-D855
00:24:d2:89:90:03,SIEMENS-899003,[WEP][ESS],2017-11-02 08:24:59,11.0,-74.0,32.10253526,35.0482938,267.0,6.0,WIFI,model=LG-D855
14:cc:20:84:df:9d, Ahmad & Tareq 0597314780 MOHAME,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][WPS][ESS],2017-11-02 08:24:59,11.0,-85.0,32.10253526,35.0482938,267.0,6.0,WIFI,model=LG-D855
30:b5:c2:3b:83:a2,Fadi,[WPS][WEP][ESS],2017-11-02 08:24:59,1.0,-82.0,32.10253526,35.0482938,267.0,6.0,WIFI,model=LG-D855
42502_22811_5363147,GOLAN T,HSPA;il,2017-11-02 08:24:59,0.0,-75.0,32.10253526,35.0482938,267.0,6.0,GSM,model=LG-D855
08:97:58:33:76:08,NIPPON_8305,[WPA-PSK-CCMP][WPS][ESS],2017-11-02 08:25:04,2.0,-85.0,32.10237971,35.04969165,275.0,3.0,WIFI,model=LG-D855
14:cc:20:84:df:9d, Ahmad & Tareq 0597314780 MOHAME,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][WPS][ESS],2017-11-02 08:25:04,11.0,-85.0,32.10237971,35.04969165,275.0,3.0,WIFI,model=LG-D855
30:b5:c2:3b:83:a2,Fadi,[WPS][WEP][ESS],2017-11-02 08:25:04,1.0,-82.0,32.10237971,35.04969165,275.0,3.0,WIFI,model=LG-D855
04:8d:38:dc:71:f8,mada,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],2017-11-02 08:25:04,11.0,-85.0,32.10237971,35.04969165,275.0,3.0,WIFI,model=LG-D855
42502_22811_5363147,GOLAN T,HSPA;il,2017-11-02 08:25:04,0.0,-75.0,32.10237971,35.04969165,275.0,3.0,GSM,model=LG-D855
08:97:58:33:76:08,NIPPON_8305,[WPA-PSK-CCMP][WPS][ESS],2017-11-02 08:25:09,2.0,-84.0,32.10211808,35.05101768,282.0,3.0,WIFI,model=LG-D855
14:cc:20:84:df:9d, Ahmad & Tareq 0597314780 MOHAME,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][WPS][ESS],2017-11-02 08:25:09,11.0,-85.0,32.10211808,35.05101768,282.0,3.0,WIFI,model=LG-D855
30:b5:c2:3b:83:a2,Fadi,[WPS][WEP][ESS],2017-11-02 08:25:09,1.0,-82.0,32.10211808,35.05101768,282.0,3.0,WIFI,model=LG-D855
04:8d:38:dc:71:f8,mada,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],2017-11-02 08:25:09,11.0,-83.0,32.10211808,35.05101768,282.0,3.0,WIFI,model=LG-D855
00:18:25:16:bb:40,Coolnet-Hotspot,[ESS],2017-11-02 08:25:09,6.0,-65.0,32.10211808,35.05101768,282.0,3.0,WIFI,model=LG-D855
00:18:25:16:a6:30,Coolnet-Hotspot,[ESS],2017-11-02 08:25:09,5.0,-75.0,32.10211808,35.05101768,282.0,3.0,WIFI,model=LG-D855
42502_22811_5363147,GOLAN T,HSPA;il,2017-11-02 08:25:09,0.0,-83.0,32.10211808,35.05101768,282.0,3.0,GSM,model=LG-D855
08:97:58:33:76:08,NIPPON_8305,[WPA-PSK-CCMP][WPS][ESS],2017-11-02 08:25:11,2.0,-78.0,32.10199543,35.05154712,285.0,3.0,WIFI,model=LG-D855
04:8d:38:dc:71:f8,mada,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],2017-11-02 08:25:13,11.0,-83.0,32.10187768,35.05206922,287.0,3.0,WIFI,model=LG-D855
00:18:25:16:bb:40,Coolnet-Hotspot,[ESS],2017-11-02 08:25:13,6.0,-65.0,32.10187768,35.05206922,287.0,3.0,WIFI,model=LG-D855
00:18:25:16:a6:30,Coolnet-Hotspot,[ESS],2017-11-02 08:25:13,5.0,-71.0,32.10187768,35.05206922,287.0,3.0,WIFI,model=LG-D855
42502_22811_5363147,GOLAN T,HSPA;il,2017-11-02 08:25:13,0.0,-83.0,32.10187768,35.05206922,287.0,3.0,GSM,model=LG-D855
08:97:58:33:76:08,NIPPON_8305,[WPA-PSK-CCMP][WPS][ESS],2017-11-02 08:25:15,2.0,-81.0,32.1017631,35.05258509,287.0,3.0,WIFI,model=LG-D855
04:8d:38:dc:71:f8,mada,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],2017-11-02 08:25:17,11.0,-83.0,32.10165698,35.05309553,287.0,3.0,WIFI,model=LG-D855
00:18:25:16:bb:40,Coolnet-Hotspot,[ESS],2017-11-02 08:25:17,6.0,-65.0,32.10165698,35.05309553,287.0,3.0,WIFI,model=LG-D855
00:18:25:16:a6:30,Coolnet-Hotspot,[ESS],2017-11-02 08:25:17,5.0,-71.0,32.10165698,35.05309553,287.0,3.0,WIFI,model=LG-D855
42502_22811_5363147,GOLAN T,HSPA;il,2017-11-02 08:25:17,0.0,-83.0,32.10165698,35.05309553,287.0,3.0,GSM,model=LG-D855
08:97:58:33:76:08,NIPPON_8305,[WPA-PSK-CCMP][WPS][ESS],2017-11-02 08:25:19,2.0,-78.0,32.10154214,35.05360666,285.0,3.0,WIFI,model=LG-D855
08:97:58:33:76:08,NIPPON_8305,[WPA-PSK-CCMP][WPS][ESS],2017-11-02 08:25:21,2.0,-69.0,32.10143651,35.05411131,285.0,3.0,WIFI,model=LG-D855
00:18:25:16:bb:40,Coolnet-Hotspot,[ESS],2017-11-02 08:25:21,6.0,-65.0,32.10143651,35.05411131,285.0,3.0,WIFI,model=LG-D855
00:18:25:16:a6:30,Coolnet-Hotspot,[ESS],2017-11-02 08:25:21,5.0,-71.0,32.10143651,35.05411131,285.0,3.0,WIFI,model=LG-D855
42502_22811_5363147,GOLAN T,HSPA;il,2017-11-02 08:25:21,0.0,-83.0,32.10143651,35.05411131,285.0,3.0,GSM,model=LG-D855
08:97:58:33:76:08,NIPPON_8305,[WPA-PSK-CCMP][WPS][ESS],2017-11-02 08:25:23,2.0,-61.0,32.10133233,35.05461041,286.0,3.0,WIFI,model=LG-D855
08:97:58:33:76:08,NIPPON_8305,[WPA-PSK-CCMP][WPS][ESS],2017-11-02 08:25:25,2.0,-48.0,32.10123415,35.05511987,286.0,3.0,WIFI,model=LG-D855
00:27:22:8a:09:4b,WIFI-FUTURE SARTA 0599069018,[ESS],2017-11-02 08:25:25,1.0,-85.0,32.10123415,35.05511987,286.0,3.0,WIFI,model=LG-D855
42502_22811_5363147,GOLAN T,HSPA;il,2017-11-02 08:25:25,0.0,-83.0,32.10123415,35.05511987,286.0,3.0,GSM,model=LG-D855
08:97:58:33:76:08,NIPPON_8305,[WPA-PSK-CCMP][WPS][ESS],2017-11-02 08:25:29,2.0,-67.0,32.10103263,35.05615147,284.0,4.0,WIFI,model=LG-D855
00:27:22:8a:09:4b,WIFI-FUTURE SARTA 0599069018,[ESS],2017-11-02 08:25:29,1.0,-85.0,32.10103263,35.05615147,284.0,4.0,WIFI,model=LG-D855
42502_22811_5363147,GOLAN T,HSPA;il,2017-11-02 08:25:29,0.0,-83.0,32.10103263,35.05615147,284.0,4.0,GSM,model=LG-D855
00:14:06:14:7b:20,,[WPA-PSK-TKIP][ESS],2017-11-02 08:25:31,13.0,-88.0,32.10091726,35.05667662,283.0,4.0,WIFI,model=LG-D855
08:97:58:33:76:08,NIPPON_8305,[WPA-PSK-CCMP][WPS][ESS],2017-11-02 08:25:33,2.0,-69.0,32.10079832,35.05721908,284.0,6.0,WIFI,model=LG-D855
00:27:22:8a:09:4b,WIFI-FUTURE SARTA 0599069018,[ESS],2017-11-02 08:25:33,1.0,-82.0,32.10079832,35.05721908,284.0,6.0,WIFI,model=LG-D855
00:14:06:14:7b:21,Sarta Center,[ESS],2017-11-02 08:25:33,13.0,-85.0,32.10079832,35.05721908,284.0,6.0,WIFI,model=LG-D855
42502_22811_5363147,GOLAN T,HSPA;il,2017-11-02 08:25:33,0.0,-77.0,32.10079832,35.05721908,284.0,6.0,GSM,model=LG-D855
00:14:06:14:7b:20,,[WPA-PSK-TKIP][ESS],2017-11-02 08:25:35,13.0,-88.0,32.10065865,35.05776225,285.0,7.0,WIFI,model=LG-D855
f4:f5:db:c3:a0:f5,Redmi4,[ESS],2017-11-02 08:25:35,1.0,-78.0,32.10065865,35.05776225,285.0,7.0,WIFI,model=LG-D855
08:97:58:33:76:08,NIPPON_8305,[WPA-PSK-CCMP][WPS][ESS],2017-11-02 08:25:37,2.0,-74.0,32.10056507,35.05833963,286.0,8.0,WIFI,model=LG-D855
00:27:22:8a:09:4b,WIFI-FUTURE SARTA 0599069018,[ESS],2017-11-02 08:25:37,1.0,-82.0,32.10056507,35.05833963,286.0,8.0,WIFI,model=LG-D855
00:14:06:14:7b:21,Sarta Center,[ESS],2017-11-02 08:25:37,13.0,-85.0,32.10056507,35.05833963,286.0,8.0,WIFI,model=LG-D855
2c:0e:3d:63:fb:be,AndroidAP,[WPA2-PSK-CCMP][ESS],2017-11-02 08:25:37,11.0,-82.0,32.10056507,35.05833963,286.0,8.0,WIFI,model=LG-D855
42502_22811_5363147,GOLAN T,HSPA;il,2017-11-02 08:25:37,0.0,-81.0,32.10056507,35.05833963,286.0,8.0,GSM,model=LG-D855
00:14:06:14:7b:20,,[WPA-PSK-TKIP][ESS],2017-11-02 08:25:39,13.0,-88.0,32.10040907,35.05888039,283.0,7.0,WIFI,model=LG-D855
f4:f5:db:c3:a0:f5,Redmi4,[ESS],2017-11-02 08:25:39,1.0,-78.0,32.10040907,35.05888039,283.0,7.0,WIFI,model=LG-D855
08:97:58:33:76:08,NIPPON_8305,[WPA-PSK-CCMP][WPS][ESS],2017-11-02 08:25:41,2.0,-76.0,32.10031796,35.05946778,283.0,7.0,WIFI,model=LG-D855
00:27:22:8a:09:4b,WIFI-FUTURE SARTA 0599069018,[ESS],2017-11-02 08:25:41,1.0,-82.0,32.10031796,35.05946778,283.0,7.0,WIFI,model=LG-D855
00:14:06:14:7b:21,Sarta Center,[ESS],2017-11-02 08:25:41,13.0,-86.0,32.10031796,35.05946778,283.0,7.0,WIFI,model=LG-D855
2c:0e:3d:63:fb:be,AndroidAP,[WPA2-PSK-CCMP][ESS],2017-11-02 08:25:41,11.0,-82.0,32.10031796,35.05946778,283.0,7.0,WIFI,model=LG-D855
42502_22811_5363147,GOLAN T,HSPA;il,2017-11-02 08:25:41,0.0,-81.0,32.10031796,35.05946778,283.0,7.0,GSM,model=LG-D855
f4:f5:db:c3:a0:f5,Redmi4,[ESS],2017-11-02 08:25:43,1.0,-78.0,32.10018466,35.06001781,281.0,4.0,WIFI,model=LG-D855
08:97:58:33:76:08,NIPPON_8305,[WPA-PSK-CCMP][WPS][ESS],2017-11-02 08:25:45,2.0,-74.0,32.10009775,35.06055412,278.0,4.0,WIFI,model=LG-D855
00:27:22:8a:09:4b,WIFI-FUTURE SARTA 0599069018,[ESS],2017-11-02 08:25:45,1.0,-86.0,32.10009775,35.06055412,278.0,4.0,WIFI,model=LG-D855
00:14:06:14:7b:21,Sarta Center,[ESS],2017-11-02 08:25:45,13.0,-86.0,32.10009775,35.06055412,278.0,4.0,WIFI,model=LG-D855
2c:0e:3d:63:fb:be,AndroidAP,[WPA2-PSK-CCMP][ESS],2017-11-02 08:25:45,11.0,-80.0,32.10009775,35.06055412,278.0,4.0,WIFI,model=LG-D855
42502_22811_5363147,GOLAN T,HSPA;il,2017-11-02 08:25:45,0.0,-87.0,32.10009775,35.06055412,278.0,4.0,GSM,model=LG-D855
08:97:58:33:76:08,NIPPON_8305,[WPA-PSK-CCMP][WPS][ESS],2017-11-02 08:25:49,2.0,-74.0,32.09988625,35.06157699,277.0,3.0,WIFI,model=LG-D855
00:27:22:8a:09:4b,WIFI-FUTURE SARTA 0599069018,[ESS],2017-11-02 08:25:49,1.0,-86.0,32.09988625,35.06157699,277.0,3.0,WIFI,model=LG-D855
00:14:06:14:7b:21,Sarta Center,[ESS],2017-11-02 08:25:49,13.0,-86.0,32.09988625,35.06157699,277.0,3.0,WIFI,model=LG-D855
2c:0e:3d:63:fb:be,AndroidAP,[WPA2-PSK-CCMP][ESS],2017-11-02 08:25:49,11.0,-79.0,32.09988625,35.06157699,277.0,3.0,WIFI,model=LG-D855
42502_22811_5363147,GOLAN T,HSPA;il,2017-11-02 08:25:49,0.0,-87.0,32.09988625,35.06157699,277.0,3.0,GSM,model=LG-D855
42502_22811_5363147,GOLAN T,HSPA;il,2017-11-02 08:25:53,0.0,-75.0,32.09967742,35.06255407,278.0,3.0,GSM,model=LG-D855
08:97:58:33:76:08,NIPPON_8305,[WPA-PSK-CCMP][WPS][ESS],2017-11-02 08:25:55,2.0,-78.0,32.09957783,35.06303087,280.0,3.0,WIFI,model=LG-D855
2c:0e:3d:63:fb:be,AndroidAP,[WPA2-PSK-CCMP][ESS],2017-11-02 08:25:55,11.0,-79.0,32.09957783,35.06303087,280.0,3.0,WIFI,model=LG-D855
00:18:25:11:f0:b0,Coolnet-Hotspot,[ESS],2017-11-02 08:25:57,9.0,-80.0,32.0994754,35.06351338,282.0,3.0,WIFI,model=LG-D855
42502_22811_5363147,GOLAN T,HSPA;il,2017-11-02 08:25:59,0.0,-73.0,32.09937206,35.0639843,285.0,3.0,GSM,model=LG-D855
08:97:58:33:76:08,NIPPON_8305,[WPA-PSK-CCMP][WPS][ESS],2017-11-02 08:26:01,2.0,-78.0,32.09927321,35.06443431,288.0,3.0,WIFI,model=LG-D855
00:18:25:11:f0:b0,Coolnet-Hotspot,[ESS],2017-11-02 08:26:03,9.0,-80.0,32.09917365,35.06485695,289.0,3.0,WIFI,model=LG-D855
42502_22811_5363147,GOLAN T,HSPA;il,2017-11-02 08:26:05,0.0,-75.0,32.09906616,35.06527239,290.0,3.0,GSM,model=LG-D855
00:18:25:12:28:90,Coolnet-Hotspot,[ESS],2017-11-02 08:26:11,2.0,-74.0,32.098766,35.0664774,293.0,4.0,WIFI,model=LG-D855
42502_22811_5363147,GOLAN T,HSPA;il,2017-11-02 08:26:11,0.0,-79.0,32.098766,35.0664774,293.0,4.0,GSM,model=LG-D855
00:18:25:11:f0:b0,Coolnet-Hotspot,[ESS],2017-11-02 08:26:13,9.0,-83.0,32.09865665,35.06686776,297.0,4.0,WIFI,model=LG-D855
